"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","names","source","product","gbkey"
2.632662946,5.279242634,1.940569127,2.720461004,0.006519096,0.031706316,"XR_002960352.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112268868","ncRNA"
7.954258172,-5.776496731,1.305821996,-4.423647901,9.7e-06,0.000119794,"XR_002960404.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112268896","ncRNA"
72.05949692,-1.523437029,0.453167321,-3.361753941,0.000774491,0.005356225,"XR_002960410.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100831586%2C transcript variant X3","ncRNA"
6.583960505,5.1267392,1.414644343,3.62404814,0.000290028,0.002317051,"XR_002960414.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112268906","ncRNA"
41.89980993,-1.458074778,0.438138391,-3.327886363,0.000875076,0.005932853,"XR_002960458.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104584689","ncRNA"
9.996575137,19.5093735,3.659343954,5.331385556,9.75e-08,2.07e-06,"XR_002960532.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","probable LRR receptor-like serine/threonine-protein kinase At1g67720%2C transcript variant X2","misc_RNA"
20.19982537,-1.672550126,0.399259248,-4.18913309,2.8e-05,0.000304155,"XR_002960611.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","U2 spliceosomal RNA","ncRNA"
116.240201,-1.47172705,0.273865522,-5.373904099,7.7e-08,1.68e-06,"XR_002960730.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269221","ncRNA"
5.485765533,4.476078887,1.249687497,3.581758557,0.000341289,0.002659732,"XR_002960779.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269244","ncRNA"
10.21163453,1.834686231,0.668670803,2.74378098,0.006073605,0.029897676,"XR_002960802.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269259","ncRNA"
2.566168241,-4.380783807,1.62595829,-2.694278097,0.007054128,0.033760427,"XR_002960813.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106865564%2C transcript variant X2","ncRNA"
41.88157694,4.442383323,1.459690563,3.043373325,0.002339419,0.013561581,"XR_002960862.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585283%2C transcript variant X5","ncRNA"
25.33658377,-7.552011836,1.620534106,-4.660199258,3.16e-06,4.47e-05,"XR_002960867.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585283%2C transcript variant X10","ncRNA"
13.63890096,-6.10549344,2.25790976,-2.704046702,0.006850066,0.03294341,"XR_002960870.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585283%2C transcript variant X13","ncRNA"
5.480552128,5.891951902,1.521547455,3.872341861,0.000107795,0.000989177,"XR_002960959.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106865474%2C transcript variant X3","ncRNA"
4.382682231,-2.51305001,0.84866027,-2.961196723,0.003064461,0.017071492,"XR_002960993.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585389%2C transcript variant X9","misc_RNA"
20.59527404,7.610703994,1.485199987,5.124363091,2.99e-07,5.65e-06,"XR_002961050.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","APO protein 4%2C mitochondrial%2C transcript variant X4","misc_RNA"
10.26983057,-1.975712887,0.774032436,-2.552493661,0.010695486,0.047298245,"XR_002961180.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100826512%2C transcript variant X1","misc_RNA"
20.3168666,1.120155001,0.403287567,2.777558974,0.00547689,0.027433237,"XR_002961196.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269358%2C transcript variant X1","ncRNA"
28.79211078,5.282128328,1.286338693,4.106327795,4.02e-05,0.000417891,"XR_002961225.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269390","ncRNA"
14.4202278,-7.224075323,2.152052419,-3.356830558,0.000788414,0.005435031,"XR_002961234.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585409%2C transcript variant X9","ncRNA"
23.41000811,8.160023436,2.922395083,2.792238285,0.005234479,0.026421795,"XR_002961243.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585409%2C transcript variant X18","ncRNA"
353.8068334,3.068945692,0.345690122,8.877736134,6.82e-19,1.13e-16,"XR_002961322.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269478","ncRNA"
180.7486479,4.543470761,0.560378343,8.107862878,5.15e-16,5.54e-14,"XR_002961354.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100842704%2C transcript variant X1","ncRNA"
18.22253854,-1.594595009,0.615427667,-2.591035625,0.009568759,0.043257653,"XR_002961372.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269513%2C transcript variant X4","ncRNA"
32.10662009,1.77909553,0.349083229,5.096479529,3.46e-07,6.43e-06,"XR_002961377.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269515","ncRNA"
13.01183702,-1.70362676,0.569629719,-2.990761721,0.002782825,0.015757129,"XR_002961393.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","vesicle-associated protein 1-3%2C transcript variant X3","misc_RNA"
52.32990764,1.286058487,0.341217478,3.769028755,0.000163884,0.001425842,"XR_002961431.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104585410","ncRNA"
189.1307258,-3.534148455,1.301909067,-2.714589324,0.0066358,0.032131954,"XR_002961464.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","18S ribosomal RNA","rRNA"
1028.777067,-6.879333758,2.719466251,-2.529663222,0.011417206,0.049802944,"XR_002961482.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","28S ribosomal RNA","rRNA"
39.09083101,-1.022998702,0.374810839,-2.729373316,0.006345482,0.030994306,"XR_002961524.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA Z278","ncRNA"
16.47220645,2.183964615,0.53945903,4.048434625,5.16e-05,0.000520311,"XR_002961535.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv",,
1.977464638,-4.082691049,1.369513938,-2.981124131,0.002871924,0.016176423,"XR_002961546.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","GDSL esterase/lipase At1g28600%2C transcript variant X2","misc_RNA"
2.374179443,-5.502661092,1.759176089,-3.127976288,0.001760144,0.010683038,"XR_002961570.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100845247%2C transcript variant X7","misc_RNA"
5.061930922,-2.57545404,0.911064744,-2.826861711,0.004700662,0.024229193,"XR_002961601.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269703","ncRNA"
6.564347748,5.44087327,2.057164746,2.644840809,0.008172936,0.038116728,"XR_002961618.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","LRR receptor-like serine/threonine-protein kinase FLS2%2C transcript variant X2","misc_RNA"
13.24307105,18.24401281,4.213292813,4.330107974,1.49e-05,0.000174592,"XR_002961629.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","serine/arginine-rich-splicing factor SR34%2C transcript variant X4","misc_RNA"
192.6577262,4.926428109,0.673689241,7.312612119,2.62e-13,1.79e-11,"XR_002961670.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100839260","misc_RNA"
46.08989769,-8.044387902,1.691115106,-4.756854144,1.97e-06,2.96e-05,"XR_002961683.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein transport protein sec23-1%2C transcript variant X2","misc_RNA"
39.6676518,-23.04212334,4.206926754,-5.477186718,4.32e-08,1.02e-06,"XR_002961685.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","serine/threonine-protein kinase ATR%2C transcript variant X3","misc_RNA"
27.76549244,1.713713334,0.63214389,2.710954515,0.006708983,0.032390481,"XR_002961724.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269757","ncRNA"
217.9430499,-1.55181097,0.333616549,-4.651480793,3.3e-06,4.64e-05,"XR_002961858.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","LMBR1 domain-containing protein 2 homolog A%2C transcript variant X2","misc_RNA"
167.8756,-3.641190629,0.601331445,-6.055214075,1.4e-09,4.55e-08,"XR_002961997.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269834","ncRNA"
43220.61375,2.353228432,0.324362196,7.254940494,4.02e-13,2.69e-11,"XR_002962030.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112269851","ncRNA"
8.459990854,-21.53809071,4.208829373,-5.117358961,3.1e-07,5.83e-06,"XR_002962115.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104581677%2C transcript variant X3","ncRNA"
2.935501307,4.919918462,1.47713467,3.330717613,0.000866224,0.005883757,"XR_002962218.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106865816%2C transcript variant X2","ncRNA"
6.276576051,4.798794509,1.783979174,2.689938638,0.007146516,0.034122162,"XR_002962306.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270019","ncRNA"
12.45986533,-21.4650863,4.20890039,-5.099927371,3.4e-07,6.34e-06,"XR_002962339.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100821070%2C transcript variant X4","ncRNA"
25.9937983,-1.137498343,0.42902823,-2.651336819,0.008017384,0.037520538,"XR_002962387.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","acid phosphatase 1%2C transcript variant X3","misc_RNA"
234.8177914,-2.819880887,0.404217432,-6.976148641,3.03e-12,1.73e-10,"XR_002962396.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","casein kinase II subunit alpha-2%2C transcript variant X2","misc_RNA"
57.98875678,21.26142025,3.799030451,5.596538518,2.19e-08,5.56e-07,"XR_002962434.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104581486%2C transcript variant X3","ncRNA"
106.660969,23.33324852,3.347755607,6.969818369,3.17e-12,1.8e-10,"XR_002962460.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104581635%2C transcript variant X2","ncRNA"
20.78975901,19.93874606,4.208428014,4.737813263,2.16e-06,3.22e-05,"XR_002962473.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582001%2C transcript variant X3","ncRNA"
5.466567735,-2.531125326,0.80164251,-3.15742403,0.001591697,0.009818823,"XR_002962517.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582057","ncRNA"
8.797914455,-2.479899287,0.886775255,-2.796536408,0.005165359,0.026148736,"XR_002962531.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270157","ncRNA"
2189.71412,-1.588315659,0.209826653,-7.569656361,3.74e-14,2.89e-12,"XR_002962574.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270191","ncRNA"
78.21051545,-1.092055143,0.285286483,-3.82792459,0.000129228,0.001156491,"XR_002962575.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270192","ncRNA"
49.82582597,1.013481877,0.329035438,3.080160253,0.002068892,0.012233946,"XR_002962605.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270210","ncRNA"
16.62558061,-3.646790851,1.005022571,-3.628566121,0.000285,0.002281371,"XR_002962607.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270211%2C transcript variant X2","ncRNA"
4.070255928,5.611956981,2.170728617,2.585287233,0.00972979,0.043823024,"XR_002962623.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","galactan beta-1%2C4-galactosyltransferase GALS1%2C transcript variant X2","misc_RNA"
35.17960656,-1.073237281,0.407966937,-2.630696716,0.008521004,0.039463455,"XR_002962644.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA Z278","ncRNA"
29.12584802,-1.012254801,0.389524852,-2.598691189,0.009357992,0.04250461,"XR_002962667.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA Z161/Z228","ncRNA"
44.50074732,-1.142294911,0.38714576,-2.950555139,0.003172034,0.017561019,"XR_002962763.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","agamous-like MADS-box protein AGL14-like%2C transcript variant X1","misc_RNA"
102.7845901,5.23864574,0.706640122,7.413456405,1.23e-13,8.84e-12,"XR_002962790.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100841726","misc_RNA"
9.190798897,2.035769768,0.693865859,2.933952929,0.00334675,0.018366922,"XR_002962797.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270554","ncRNA"
34.88277629,-3.964907003,0.664708942,-5.964876883,2.45e-09,7.56e-08,"XR_002962799.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270556","ncRNA"
50.7491758,-1.175986535,0.242405479,-4.851319953,1.23e-06,1.96e-05,"XR_002962800.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106866170","ncRNA"
224.8733882,3.607369884,0.800711536,4.505205335,6.63e-06,8.56e-05,"XR_002962822.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","anthocyanidin 5%2C3-O-glucosyltransferase-like","misc_RNA"
16.23770914,-1.367068136,0.374333407,-3.652006765,0.000260199,0.002111049,"XR_002962834.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270574","ncRNA"
10.80088233,-1.716735575,0.638059497,-2.690557204,0.00713328,0.034073885,"XR_002962882.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100830610%2C transcript variant X1","ncRNA"
68.89269092,-1.216356526,0.412091523,-2.95166597,0.003160646,0.017509985,"XR_002962895.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","pto-interacting protein 1%2C transcript variant X3","misc_RNA"
103.3593054,-1.087356806,0.424111123,-2.563848831,0.010351862,0.046062887,"XR_002963056.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","transcription factor bHLH128%2C transcript variant X2","misc_RNA"
6.589752514,-5.595270676,2.17724716,-2.569883097,0.010173284,0.045456421,"XR_002963118.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106865966%2C transcript variant X8","ncRNA"
221.2201684,1.688856473,0.509727852,3.313251306,0.000922181,0.006214835,"XR_002963135.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","ABC transporter C family member 3%2C transcript variant X2","misc_RNA"
174.5546378,-1.026779021,0.218280111,-4.703951337,2.55e-06,3.72e-05,"XR_002963140.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106866240%2C transcript variant X1","ncRNA"
40.83658658,-22.72893967,3.141343315,-7.235420451,4.64e-13,3.06e-11,"XR_002963173.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100843867%2C transcript variant X1","ncRNA"
5.595458367,2.007894632,0.699450638,2.870673816,0.004095979,0.021602893,"XR_002963180.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270805","ncRNA"
7.204757354,-4.93007479,1.785427296,-2.76128566,0.005757429,0.028638275,"XR_002963184.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","biotin--protein ligase 2%2C transcript variant X2","misc_RNA"
89.25234782,1.029407844,0.345208565,2.981988132,0.002863831,0.01614079,"XR_002963187.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270807%2C transcript variant X6","misc_RNA"
26.82381719,1.246729192,0.366913543,3.397882731,0.000679095,0.004801883,"XR_002963338.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106866236","ncRNA"
23.54194758,-3.268205575,0.740935297,-4.410918992,1.03e-05,0.000125994,"XR_002963381.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","pre-mRNA splicing factor SR-like 1%2C transcript variant X6","misc_RNA"
40.45681018,7.74807113,2.003644122,3.866989675,0.000110187,0.001007842,"XR_002963382.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100843263%2C transcript variant X1","ncRNA"
11.66367477,19.47952905,4.209402991,4.627622751,3.7e-06,5.15e-05,"XR_002963383.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100843263%2C transcript variant X3","ncRNA"
28.41624682,-1.107725514,0.397170822,-2.789040515,0.005286445,0.026639952,"XR_002963403.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270867","ncRNA"
20.44118239,4.290256495,1.694148477,2.532396985,0.011328565,0.049528595,"XR_002963406.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270868%2C transcript variant X3","ncRNA"
18.90102271,-2.320370007,0.682684196,-3.398892225,0.000676594,0.004786046,"XR_002963508.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270905%2C transcript variant X3","misc_RNA"
27.4639465,2.035243231,0.749678326,2.714822024,0.00663114,0.032118759,"XR_002963531.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582725%2C transcript variant X3","ncRNA"
17.29561449,-1.387193579,0.436195097,-3.1802136,0.001471665,0.009218401,"XR_002963588.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270930%2C transcript variant X1","ncRNA"
43922.28849,-2.498970888,0.809548823,-3.086868658,0.00202277,0.011996288,"XR_002963593.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270932%2C transcript variant X3","ncRNA"
78.74172526,-1.703790405,0.534210929,-3.189358947,0.001425887,0.008980902,"XR_002963598.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270936","ncRNA"
14.14125358,4.870086391,1.81586981,2.681957905,0.007319267,0.034815097,"XR_002963599.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100831792%2C transcript variant X2","ncRNA"
21.06653295,-21.96933896,4.207974601,-5.220882025,1.78e-07,3.56e-06,"XR_002963615.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","translocase of chloroplast 132%2C chloroplastic%2C transcript variant X2","misc_RNA"
20.00775713,19.70293995,4.209313884,4.680796084,2.86e-06,4.1e-05,"XR_002963661.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582532%2C transcript variant X2","ncRNA"
26.63374497,7.597352754,2.72816471,2.784785217,0.005356319,0.026939807,"XR_002963675.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582532%2C transcript variant X16","ncRNA"
130.7029844,3.759341737,0.972113283,3.867184828,0.000110099,0.001007289,"XR_002963680.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112270960","ncRNA"
30.53855347,1.021091971,0.312539839,3.267077807,0.001086638,0.007142301,"XR_002963759.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC100824994%2C transcript variant X2","misc_RNA"
8.419112239,-21.30943615,4.209264327,-5.062508432,4.14e-07,7.52e-06,"XR_002963763.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","KH domain-containing protein At4g18375%2C transcript variant X4","misc_RNA"
4.751367099,4.658303683,1.492331898,3.121493074,0.001799365,0.010874137,"XR_002963833.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271045","ncRNA"
13.52327227,-5.0551854,1.752422663,-2.884683876,0.003918069,0.020805668,"XR_002963867.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582545%2C transcript variant X7","misc_RNA"
2048.520739,1.406894393,0.274090351,5.132958482,2.85e-07,5.4e-06,"XR_002963912.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582727%2C transcript variant X3","ncRNA"
31.39305299,-1.675475145,0.582501425,-2.876345143,0.004023095,0.021282984,"XR_002963961.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582811%2C transcript variant X2","ncRNA"
79.14660436,-1.341256131,0.363329092,-3.691573724,0.000222871,0.001847568,"XR_002963977.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104582869%2C transcript variant X4","ncRNA"
18.44371291,-8.044604776,2.413504796,-3.333162954,0.000858646,0.005840969,"XR_002964042.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104581483%2C transcript variant X2","ncRNA"
2.081730299,4.176529371,1.469683428,2.841788437,0.004486125,0.0232942,"XR_002964052.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271135%2C transcript variant X1","ncRNA"
22.63780385,1.211578594,0.422420319,2.868182568,0.004128372,0.021726711,"XR_002964063.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271144","ncRNA"
2.701690387,-4.146601568,1.626859563,-2.548838057,0.010808248,0.04769304,"XR_002964073.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271148","ncRNA"
42.48615605,2.698042183,0.53221238,5.069484074,3.99e-07,7.29e-06,"XR_002964081.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","aspartic proteinase-like protein 2%2C transcript variant X2","misc_RNA"
7.943566101,-1.597325205,0.609415271,-2.621078404,0.00876521,0.040379182,"XR_002964096.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271164","ncRNA"
55.33403818,-1.027896626,0.301167049,-3.41304478,0.000642414,0.004577935,"XR_002964150.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271178","ncRNA"
5.572656189,-6.152587086,1.883215039,-3.267065608,0.001086685,0.007142301,"XR_002964152.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271183%2C transcript variant X1","ncRNA"
14.43426538,1.738973293,0.684052498,2.542163501,0.011016863,0.048409032,"XR_002964156.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","hydroxyproline O-arabinosyltransferase 3%2C transcript variant X2","misc_RNA"
30.92654149,-1.282903719,0.441232791,-2.907543922,0.003642792,0.019663867,"XR_002964185.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA Z122","ncRNA"
4.831957615,3.355226781,0.924294342,3.630041457,0.000283376,0.002269365,"XR_002964223.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","U5 spliceosomal RNA","ncRNA"
4.181042538,5.080422863,1.562010873,3.252488794,0.001143991,0.007466585,"XR_002964236.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA SNORD34","ncRNA"
9.290971149,-1.76194426,0.659344151,-2.672267976,0.007534046,0.035674228,"XR_002964255.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","small nucleolar RNA Z122","ncRNA"
272.7185361,3.277183434,0.582260848,5.628376774,1.82e-08,4.7e-07,"XR_002964258.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","brassinosteroid LRR receptor kinase BRL2-like%2C transcript variant X1","misc_RNA"
20.77489545,1.981150373,0.547483548,3.618648233,0.000296146,0.002358198,"XR_002964266.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271396","ncRNA"
12.04127464,-6.6774929,2.504069522,-2.666656354,0.007660996,0.036139573,"XR_002964269.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104583758%2C transcript variant X1","ncRNA"
45.52706656,1.454559504,0.358606327,4.056145684,4.99e-05,0.000505249,"XR_002964292.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271405","ncRNA"
207.6192596,3.186479754,0.426106398,7.478131675,7.54e-14,5.68e-12,"XR_002964294.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","protein DETOXIFICATION 16%2C transcript variant X2","misc_RNA"
8.466140081,2.076066666,0.667169384,3.111753499,0.001859797,0.011174682,"XR_002964335.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271418","ncRNA"
5.294226066,-2.201655953,0.864994034,-2.545284552,0.010918872,0.048082503,"XR_002964368.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC106866442%2C transcript variant X2","misc_RNA"
11.67053942,-1.382692497,0.519279149,-2.662715228,0.007751298,0.036480807,"XR_002964374.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271438","ncRNA"
177.5673014,1.571207524,0.36567593,4.296721204,1.73e-05,0.000199738,"XR_002964420.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271450","ncRNA"
86.34503813,6.792745863,1.451418899,4.68007263,2.87e-06,4.11e-05,"XR_002964431.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271454%2C transcript variant X2","ncRNA"
13.9568891,-2.887245099,0.712051491,-4.054826279,5.02e-05,0.000507829,"XR_002964432.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271455","ncRNA"
31.60240379,-2.141424433,0.546840307,-3.915995957,9e-05,0.000845276,"XR_002964433.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC104583605%2C transcript variant X2","ncRNA"
32.73488,1.002110647,0.39076695,2.56447135,0.010333311,0.045991539,"XR_002964437.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","uncharacterized LOC112271459","ncRNA"
36.86757902,-1.914305664,0.68490441,-2.794996844,0.005190022,0.026251773,"XR_002964467.1","bracky_bsub_analysis/Brach_Bsub_v_BsubSalt.csv","AT-hook motif nuclear-localized protein 19%2C transcript variant X2","misc_RNA"
